question_id,student_id,test_no,subject,topic,difficulty,is_correct,mistake_type,time_taken_sec,expected_time_sec
25049,174,3,Mathematics,Number Theory,medium,1,none,103.0,100
25050,174,3,Mathematics,Number Theory,easy,1,none,56.6,60
25051,174,3,Mathematics,Number Theory,easy,0,calculation,72.2,60
25052,174,3,Mathematics,Number Theory,medium,1,none,83.7,100
25053,174,3,Mathematics,Number Theory,hard,0,silly,172.4,150
25054,174,3,Mathematics,Number Theory,easy,1,none,71.0,60
25055,174,3,Mathematics,Number Theory,easy,1,none,40.2,60
25056,174,3,Mathematics,Number Theory,medium,1,none,107.4,100
25057,175,1,Mathematics,Algebra,medium,0,calculation,128.6,100
25058,175,1,Mathematics,Algebra,easy,0,silly,58.2,60
25059,175,1,Mathematics,Algebra,easy,0,conceptual,78.9,60
25060,175,1,Mathematics,Algebra,easy,0,conceptual,91.0,60
25061,175,1,Mathematics,Algebra,medium,0,calculation,98.6,100
25062,175,1,Mathematics,Algebra,medium,0,conceptual,130.4,100
25063,175,1,Mathematics,Algebra,hard,0,conceptual,159.9,150
25064,175,1,Mathematics,Algebra,hard,0,conceptual,245.2,150
25065,175,1,Mathematics,Geometry,medium,0,silly,127.8,100
25066,175,1,Mathematics,Geometry,medium,0,conceptual,113.9,100
25067,175,1,Mathematics,Geometry,easy,0,conceptual,61.6,60
25068,175,1,Mathematics,Geometry,easy,0,conceptual,73.2,60
25069,175,1,Mathematics,Geometry,hard,0,conceptual,136.4,150
25070,175,1,Mathematics,Geometry,medium,0,silly,104.3,100
25071,175,1,Mathematics,Geometry,hard,0,conceptual,266.8,150
25072,175,1,Mathematics,Geometry,medium,0,conceptual,134.9,100
25073,175,1,Mathematics,Trigonometry,easy,1,none,50.2,60
25074,175,1,Mathematics,Trigonometry,medium,0,silly,107.8,100
25075,175,1,Mathematics,Trigonometry,hard,1,none,180.4,150
25076,175,1,Mathematics,Trigonometry,hard,1,none,187.4,150
25077,175,1,Mathematics,Trigonometry,medium,0,calculation,152.6,100
25078,175,1,Mathematics,Trigonometry,easy,1,none,66.2,60
25079,175,1,Mathematics,Trigonometry,medium,1,none,147.4,100
25080,175,1,Mathematics,Trigonometry,hard,0,conceptual,120.8,150
25081,175,1,Mathematics,Calculus,hard,0,conceptual,147.5,150
25082,175,1,Mathematics,Calculus,medium,0,silly,99.8,100
25083,175,1,Mathematics,Calculus,easy,1,none,53.9,60
25084,175,1,Mathematics,Calculus,easy,0,conceptual,70.1,60
25085,175,1,Mathematics,Calculus,easy,0,calculation,53.3,60
25086,175,1,Mathematics,Calculus,medium,1,none,129.8,100
25087,175,1,Mathematics,Calculus,hard,0,silly,172.6,150
25088,175,1,Mathematics,Calculus,hard,0,conceptual,167.1,150
25089,175,1,Mathematics,Probability & Statistics,medium,0,calculation,128.2,100
25090,175,1,Mathematics,Probability & Statistics,medium,0,conceptual,84.1,100
25091,175,1,Mathematics,Probability & Statistics,easy,0,calculation,69.2,60
25092,175,1,Mathematics,Probability & Statistics,medium,0,conceptual,105.5,100
25093,175,1,Mathematics,Probability & Statistics,hard,0,conceptual,169.6,150
25094,175,1,Mathematics,Probability & Statistics,easy,0,conceptual,81.1,60
25095,175,1,Mathematics,Probability & Statistics,medium,0,silly,127.6,100
25096,175,1,Mathematics,Probability & Statistics,medium,0,silly,156.4,100
25097,175,1,Mathematics,Number Theory,easy,1,none,59.3,60
25098,175,1,Mathematics,Number Theory,medium,1,none,103.3,100
25099,175,1,Mathematics,Number Theory,easy,1,none,38.4,60
25100,175,1,Mathematics,Number Theory,medium,1,none,83.3,100
25101,175,1,Mathematics,Number Theory,easy,1,none,46.5,60
25102,175,1,Mathematics,Number Theory,medium,1,none,94.7,100
25103,175,1,Mathematics,Number Theory,medium,1,none,165.8,100
25104,175,1,Mathematics,Number Theory,hard,0,calculation,173.2,150
25105,175,2,Mathematics,Algebra,medium,0,conceptual,98.6,100
25106,175,2,Mathematics,Algebra,hard,0,calculation,165.5,150
25107,175,2,Mathematics,Algebra,hard,0,calculation,205.7,150
25108,175,2,Mathematics,Algebra,easy,0,conceptual,97.2,60
25109,175,2,Mathematics,Algebra,easy,0,conceptual,86.8,60
25110,175,2,Mathematics,Algebra,easy,0,calculation,65.1,60
25111,175,2,Mathematics,Algebra,easy,0,conceptual,91.3,60
25112,175,2,Mathematics,Algebra,medium,0,calculation,105.1,100
25113,175,2,Mathematics,Geometry,medium,0,silly,131.2,100
25114,175,2,Mathematics,Geometry,medium,0,calculation,108.7,100
25115,175,2,Mathematics,Geometry,easy,0,silly,72.6,60
25116,175,2,Mathematics,Geometry,easy,0,conceptual,81.9,60
25117,175,2,Mathematics,Geometry,medium,1,none,180.9,100
25118,175,2,Mathematics,Geometry,medium,0,conceptual,112.3,100
25119,175,2,Mathematics,Geometry,medium,0,calculation,115.8,100
25120,175,2,Mathematics,Geometry,medium,0,conceptual,72.6,100
25121,175,2,Mathematics,Trigonometry,medium,1,none,145.5,100
25122,175,2,Mathematics,Trigonometry,medium,1,none,110.7,100
25123,175,2,Mathematics,Trigonometry,medium,1,none,137.6,100
25124,175,2,Mathematics,Trigonometry,easy,1,none,79.6,60
25125,175,2,Mathematics,Trigonometry,medium,0,silly,91.0,100
25126,175,2,Mathematics,Trigonometry,hard,1,none,176.4,150
25127,175,2,Mathematics,Trigonometry,medium,0,conceptual,140.2,100
25128,175,2,Mathematics,Trigonometry,hard,0,silly,135.0,150
25129,175,2,Mathematics,Calculus,medium,0,calculation,120.1,100
25130,175,2,Mathematics,Calculus,medium,0,conceptual,97.0,100
25131,175,2,Mathematics,Calculus,easy,0,conceptual,39.0,60
25132,175,2,Mathematics,Calculus,medium,0,calculation,163.0,100
25133,175,2,Mathematics,Calculus,hard,0,conceptual,156.1,150
25134,175,2,Mathematics,Calculus,easy,0,conceptual,75.9,60
25135,175,2,Mathematics,Calculus,easy,1,none,91.3,60
25136,175,2,Mathematics,Calculus,easy,0,conceptual,64.7,60
25137,175,2,Mathematics,Probability & Statistics,hard,0,calculation,127.4,150
25138,175,2,Mathematics,Probability & Statistics,easy,0,conceptual,79.5,60
25139,175,2,Mathematics,Probability & Statistics,easy,0,conceptual,65.7,60
25140,175,2,Mathematics,Probability & Statistics,medium,0,silly,97.3,100
25141,175,2,Mathematics,Probability & Statistics,medium,1,none,140.2,100
25142,175,2,Mathematics,Probability & Statistics,medium,0,conceptual,141.9,100
25143,175,2,Mathematics,Probability & Statistics,hard,0,silly,210.2,150
25144,175,2,Mathematics,Probability & Statistics,medium,0,conceptual,92.7,100
25145,175,2,Mathematics,Number Theory,easy,1,none,57.1,60
25146,175,2,Mathematics,Number Theory,medium,0,silly,116.3,100
25147,175,2,Mathematics,Number Theory,hard,0,silly,158.4,150
25148,175,2,Mathematics,Number Theory,medium,0,conceptual,68.4,100
25149,175,2,Mathematics,Number Theory,easy,1,none,70.2,60
25150,175,2,Mathematics,Number Theory,medium,1,none,102.8,100
25151,175,2,Mathematics,Number Theory,easy,1,none,69.9,60
25152,175,2,Mathematics,Number Theory,medium,1,none,124.7,100
25153,175,3,Mathematics,Algebra,easy,0,silly,46.6,60
25154,175,3,Mathematics,Algebra,hard,0,calculation,179.0,150
25155,175,3,Mathematics,Algebra,medium,0,conceptual,125.7,100
25156,175,3,Mathematics,Algebra,medium,0,calculation,140.3,100
25157,175,3,Mathematics,Algebra,hard,0,conceptual,186.2,150
25158,175,3,Mathematics,Algebra,medium,0,conceptual,136.5,100
25159,175,3,Mathematics,Algebra,medium,1,none,124.3,100
25160,175,3,Mathematics,Algebra,medium,0,silly,135.3,100
25161,175,3,Mathematics,Geometry,medium,0,conceptual,85.1,100
25162,175,3,Mathematics,Geometry,medium,0,calculation,125.5,100
25163,175,3,Mathematics,Geometry,medium,0,silly,128.4,100
25164,175,3,Mathematics,Geometry,hard,0,calculation,205.9,150
25165,175,3,Mathematics,Geometry,medium,0,silly,106.7,100
25166,175,3,Mathematics,Geometry,easy,1,none,92.2,60
25167,175,3,Mathematics,Geometry,easy,0,silly,56.5,60
25168,175,3,Mathematics,Geometry,easy,0,conceptual,62.8,60
25169,175,3,Mathematics,Trigonometry,medium,1,none,118.3,100
25170,175,3,Mathematics,Trigonometry,medium,1,none,80.7,100
25171,175,3,Mathematics,Trigonometry,easy,1,none,81.2,60
25172,175,3,Mathematics,Trigonometry,hard,1,none,164.7,150
25173,175,3,Mathematics,Trigonometry,medium,1,none,77.7,100
25174,175,3,Mathematics,Trigonometry,medium,0,calculation,89.1,100
25175,175,3,Mathematics,Trigonometry,medium,1,none,100.6,100
25176,175,3,Mathematics,Trigonometry,hard,1,none,188.0,150
25177,175,3,Mathematics,Calculus,medium,1,none,120.9,100
25178,175,3,Mathematics,Calculus,hard,1,none,162.2,150
25179,175,3,Mathematics,Calculus,easy,1,none,71.0,60
25180,175,3,Mathematics,Calculus,hard,0,calculation,139.2,150
25181,175,3,Mathematics,Calculus,medium,0,silly,70.8,100
25182,175,3,Mathematics,Calculus,easy,1,none,59.0,60
25183,175,3,Mathematics,Calculus,hard,0,conceptual,241.0,150
25184,175,3,Mathematics,Calculus,medium,0,calculation,100.5,100
25185,175,3,Mathematics,Probability & Statistics,easy,0,conceptual,83.2,60
25186,175,3,Mathematics,Probability & Statistics,easy,0,conceptual,63.6,60
25187,175,3,Mathematics,Probability & Statistics,easy,0,calculation,73.1,60
25188,175,3,Mathematics,Probability & Statistics,medium,0,silly,145.6,100
25189,175,3,Mathematics,Probability & Statistics,easy,0,calculation,60.2,60
25190,175,3,Mathematics,Probability & Statistics,easy,0,calculation,74.3,60
25191,175,3,Mathematics,Probability & Statistics,easy,1,none,79.1,60
25192,175,3,Mathematics,Probability & Statistics,medium,0,calculation,119.3,100
25193,175,3,Mathematics,Number Theory,medium,1,none,96.7,100
25194,175,3,Mathematics,Number Theory,easy,1,none,71.3,60
25195,175,3,Mathematics,Number Theory,hard,1,none,178.0,150
25196,175,3,Mathematics,Number Theory,easy,1,none,42.8,60
25197,175,3,Mathematics,Number Theory,medium,1,none,84.6,100
25198,175,3,Mathematics,Number Theory,hard,1,none,198.7,150
25199,175,3,Mathematics,Number Theory,easy,1,none,59.4,60
25200,175,3,Mathematics,Number Theory,hard,0,conceptual,171.8,150
25201,176,1,Mathematics,Algebra,easy,1,none,63.2,60
25202,176,1,Mathematics,Algebra,hard,0,conceptual,122.1,150
25203,176,1,Mathematics,Algebra,medium,0,calculation,116.6,100
25204,176,1,Mathematics,Algebra,easy,1,none,34.0,60
25205,176,1,Mathematics,Algebra,easy,1,none,80.5,60
25206,176,1,Mathematics,Algebra,easy,1,none,73.1,60
25207,176,1,Mathematics,Algebra,easy,0,calculation,65.9,60
25208,176,1,Mathematics,Algebra,easy,1,none,83.7,60
25209,176,1,Mathematics,Geometry,easy,0,calculation,57.8,60
25210,176,1,Mathematics,Geometry,medium,0,silly,123.6,100
25211,176,1,Mathematics,Geometry,medium,0,conceptual,103.3,100
25212,176,1,Mathematics,Geometry,hard,0,conceptual,150.6,150
25213,176,1,Mathematics,Geometry,hard,0,calculation,149.4,150
25214,176,1,Mathematics,Geometry,easy,1,none,62.6,60
25215,176,1,Mathematics,Geometry,easy,0,calculation,74.6,60
25216,176,1,Mathematics,Geometry,medium,1,none,81.2,100
25217,176,1,Mathematics,Trigonometry,medium,1,none,115.0,100
25218,176,1,Mathematics,Trigonometry,hard,0,silly,139.5,150
25219,176,1,Mathematics,Trigonometry,easy,1,none,37.7,60
25220,176,1,Mathematics,Trigonometry,hard,0,silly,218.2,150
25221,176,1,Mathematics,Trigonometry,hard,0,conceptual,105.9,150
25222,176,1,Mathematics,Trigonometry,medium,0,conceptual,90.1,100
25223,176,1,Mathematics,Trigonometry,easy,1,none,65.4,60
25224,176,1,Mathematics,Trigonometry,easy,1,none,60.1,60
25225,176,1,Mathematics,Calculus,hard,0,calculation,146.2,150
25226,176,1,Mathematics,Calculus,easy,1,none,80.4,60
25227,176,1,Mathematics,Calculus,easy,1,none,75.9,60
25228,176,1,Mathematics,Calculus,medium,1,none,79.6,100
25229,176,1,Mathematics,Calculus,hard,0,calculation,83.5,150
25230,176,1,Mathematics,Calculus,medium,1,none,120.1,100
25231,176,1,Mathematics,Calculus,easy,0,calculation,59.4,60
25232,176,1,Mathematics,Calculus,medium,1,none,84.9,100
25233,176,1,Mathematics,Probability & Statistics,easy,1,none,56.8,60
25234,176,1,Mathematics,Probability & Statistics,medium,0,conceptual,153.9,100
25235,176,1,Mathematics,Probability & Statistics,easy,1,none,57.1,60
25236,176,1,Mathematics,Probability & Statistics,easy,1,none,66.7,60
25237,176,1,Mathematics,Probability & Statistics,easy,1,none,61.5,60
25238,176,1,Mathematics,Probability & Statistics,medium,1,none,93.0,100
25239,176,1,Mathematics,Probability & Statistics,medium,1,none,106.1,100
25240,176,1,Mathematics,Probability & Statistics,easy,1,none,62.6,60
25241,176,1,Mathematics,Number Theory,hard,1,none,121.5,150
25242,176,1,Mathematics,Number Theory,easy,1,none,67.4,60
25243,176,1,Mathematics,Number Theory,hard,1,none,198.7,150
25244,176,1,Mathematics,Number Theory,easy,1,none,74.5,60
25245,176,1,Mathematics,Number Theory,medium,1,none,113.7,100
25246,176,1,Mathematics,Number Theory,medium,0,silly,114.8,100
25247,176,1,Mathematics,Number Theory,easy,0,conceptual,52.0,60
25248,176,1,Mathematics,Number Theory,medium,1,none,141.0,100
25249,176,2,Mathematics,Algebra,easy,0,calculation,65.7,60
25250,176,2,Mathematics,Algebra,medium,0,calculation,99.6,100
25251,176,2,Mathematics,Algebra,medium,1,none,72.4,100
25252,176,2,Mathematics,Algebra,medium,0,silly,135.0,100
25253,176,2,Mathematics,Algebra,easy,0,silly,53.5,60
25254,176,2,Mathematics,Algebra,easy,0,conceptual,61.7,60
25255,176,2,Mathematics,Algebra,easy,0,calculation,60.2,60
25256,176,2,Mathematics,Algebra,hard,1,none,137.1,150
25257,176,2,Mathematics,Geometry,easy,1,none,79.9,60
25258,176,2,Mathematics,Geometry,medium,1,none,113.6,100
25259,176,2,Mathematics,Geometry,easy,0,silly,61.2,60
25260,176,2,Mathematics,Geometry,easy,0,silly,97.1,60
25261,176,2,Mathematics,Geometry,easy,0,calculation,79.0,60
25262,176,2,Mathematics,Geometry,easy,1,none,69.3,60
25263,176,2,Mathematics,Geometry,hard,1,none,209.7,150
25264,176,2,Mathematics,Geometry,medium,0,silly,108.7,100
25265,176,2,Mathematics,Trigonometry,easy,0,conceptual,62.3,60
25266,176,2,Mathematics,Trigonometry,easy,0,conceptual,78.9,60
25267,176,2,Mathematics,Trigonometry,easy,1,none,55.1,60
25268,176,2,Mathematics,Trigonometry,medium,1,none,134.2,100
25269,176,2,Mathematics,Trigonometry,medium,1,none,93.5,100
25270,176,2,Mathematics,Trigonometry,hard,0,calculation,107.5,150
25271,176,2,Mathematics,Trigonometry,medium,1,none,70.0,100
25272,176,2,Mathematics,Trigonometry,easy,1,none,86.6,60
25273,176,2,Mathematics,Calculus,easy,1,none,72.0,60
25274,176,2,Mathematics,Calculus,easy,0,conceptual,76.9,60
25275,176,2,Mathematics,Calculus,easy,1,none,49.9,60
25276,176,2,Mathematics,Calculus,medium,0,conceptual,96.4,100
25277,176,2,Mathematics,Calculus,medium,0,conceptual,114.6,100
25278,176,2,Mathematics,Calculus,easy,0,silly,71.4,60
25279,176,2,Mathematics,Calculus,hard,0,conceptual,146.5,150
25280,176,2,Mathematics,Calculus,easy,1,none,49.1,60
25281,176,2,Mathematics,Probability & Statistics,easy,1,none,77.2,60
25282,176,2,Mathematics,Probability & Statistics,medium,0,conceptual,65.5,100
25283,176,2,Mathematics,Probability & Statistics,hard,0,conceptual,138.2,150
25284,176,2,Mathematics,Probability & Statistics,medium,1,none,98.8,100
25285,176,2,Mathematics,Probability & Statistics,easy,1,none,52.6,60
25286,176,2,Mathematics,Probability & Statistics,medium,1,none,102.6,100
25287,176,2,Mathematics,Probability & Statistics,easy,1,none,90.3,60
25288,176,2,Mathematics,Probability & Statistics,easy,1,none,68.0,60
25289,176,2,Mathematics,Number Theory,easy,0,calculation,66.1,60
25290,176,2,Mathematics,Number Theory,easy,0,calculation,82.3,60
25291,176,2,Mathematics,Number Theory,medium,1,none,97.7,100
25292,176,2,Mathematics,Number Theory,easy,1,none,50.5,60
25293,176,2,Mathematics,Number Theory,easy,1,none,70.2,60
25294,176,2,Mathematics,Number Theory,medium,0,silly,73.0,100
25295,176,2,Mathematics,Number Theory,easy,0,calculation,49.8,60
25296,176,2,Mathematics,Number Theory,medium,1,none,118.2,100
25297,176,3,Mathematics,Algebra,easy,1,none,84.3,60
25298,176,3,Mathematics,Algebra,hard,1,none,270.0,150
25299,176,3,Mathematics,Algebra,medium,0,silly,122.5,100
25300,176,3,Mathematics,Algebra,hard,0,calculation,176.6,150
25301,176,3,Mathematics,Algebra,easy,1,none,49.4,60
25302,176,3,Mathematics,Algebra,medium,0,conceptual,93.5,100
25303,176,3,Mathematics,Algebra,easy,0,silly,68.7,60
25304,176,3,Mathematics,Algebra,medium,0,silly,66.9,100
25305,176,3,Mathematics,Geometry,easy,0,conceptual,76.3,60
25306,176,3,Mathematics,Geometry,hard,0,conceptual,154.9,150
25307,176,3,Mathematics,Geometry,medium,1,none,79.7,100
25308,176,3,Mathematics,Geometry,easy,1,none,84.5,60
25309,176,3,Mathematics,Geometry,medium,1,none,91.7,100
25310,176,3,Mathematics,Geometry,hard,1,none,183.0,150
25311,176,3,Mathematics,Geometry,easy,0,conceptual,54.0,60
25312,176,3,Mathematics,Geometry,medium,1,none,59.7,100
25313,176,3,Mathematics,Trigonometry,medium,1,none,163.7,100
25314,176,3,Mathematics,Trigonometry,easy,1,none,73.3,60
25315,176,3,Mathematics,Trigonometry,medium,1,none,128.5,100
25316,176,3,Mathematics,Trigonometry,medium,0,conceptual,123.5,100
25317,176,3,Mathematics,Trigonometry,easy,0,conceptual,54.2,60
25318,176,3,Mathematics,Trigonometry,easy,1,none,45.8,60
25319,176,3,Mathematics,Trigonometry,medium,0,silly,78.7,100
25320,176,3,Mathematics,Trigonometry,easy,0,conceptual,43.1,60
25321,176,3,Mathematics,Calculus,easy,0,calculation,66.4,60
25322,176,3,Mathematics,Calculus,medium,0,calculation,136.5,100
25323,176,3,Mathematics,Calculus,easy,0,conceptual,52.4,60
25324,176,3,Mathematics,Calculus,easy,1,none,64.7,60
25325,176,3,Mathematics,Calculus,medium,1,none,70.5,100
25326,176,3,Mathematics,Calculus,hard,1,none,184.1,150
25327,176,3,Mathematics,Calculus,easy,0,conceptual,71.8,60
25328,176,3,Mathematics,Calculus,medium,1,none,123.2,100
25329,176,3,Mathematics,Probability & Statistics,hard,0,calculation,144.9,150
25330,176,3,Mathematics,Probability & Statistics,hard,1,none,115.6,150
25331,176,3,Mathematics,Probability & Statistics,hard,0,calculation,206.1,150
25332,176,3,Mathematics,Probability & Statistics,easy,1,none,58.2,60
25333,176,3,Mathematics,Probability & Statistics,hard,1,none,157.8,150
25334,176,3,Mathematics,Probability & Statistics,easy,1,none,43.4,60
25335,176,3,Mathematics,Probability & Statistics,easy,1,none,45.6,60
25336,176,3,Mathematics,Probability & Statistics,easy,1,none,56.2,60
25337,176,3,Mathematics,Number Theory,easy,1,none,68.9,60
25338,176,3,Mathematics,Number Theory,easy,0,silly,68.6,60
25339,176,3,Mathematics,Number Theory,easy,1,none,47.4,60
25340,176,3,Mathematics,Number Theory,easy,0,conceptual,82.7,60
25341,176,3,Mathematics,Number Theory,medium,1,none,171.8,100
25342,176,3,Mathematics,Number Theory,medium,1,none,93.8,100
25343,176,3,Mathematics,Number Theory,hard,1,none,169.6,150
25344,176,3,Mathematics,Number Theory,medium,1,none,86.0,100
25345,177,1,Mathematics,Algebra,medium,0,calculation,110.6,100
25346,177,1,Mathematics,Algebra,hard,1,none,159.2,150
25347,177,1,Mathematics,Algebra,medium,0,silly,82.8,100
25348,177,1,Mathematics,Algebra,medium,0,calculation,136.3,100
25349,177,1,Mathematics,Algebra,easy,0,silly,79.6,60
25350,177,1,Mathematics,Algebra,easy,1,none,52.1,60
25351,177,1,Mathematics,Algebra,medium,0,conceptual,91.7,100
25352,177,1,Mathematics,Algebra,medium,0,conceptual,95.9,100
25353,177,1,Mathematics,Geometry,easy,0,conceptual,74.2,60
25354,177,1,Mathematics,Geometry,hard,1,none,164.3,150
25355,177,1,Mathematics,Geometry,easy,1,none,57.7,60
25356,177,1,Mathematics,Geometry,easy,0,conceptual,63.7,60
25357,177,1,Mathematics,Geometry,medium,1,none,132.9,100
25358,177,1,Mathematics,Geometry,medium,0,conceptual,117.0,100
25359,177,1,Mathematics,Geometry,medium,1,none,81.4,100
25360,177,1,Mathematics,Geometry,medium,0,conceptual,147.4,100
25361,177,1,Mathematics,Trigonometry,medium,1,none,113.3,100
25362,177,1,Mathematics,Trigonometry,easy,1,none,63.8,60
25363,177,1,Mathematics,Trigonometry,medium,1,none,138.5,100
25364,177,1,Mathematics,Trigonometry,easy,0,conceptual,61.5,60
25365,177,1,Mathematics,Trigonometry,hard,0,conceptual,103.6,150
25366,177,1,Mathematics,Trigonometry,medium,1,none,139.3,100
25367,177,1,Mathematics,Trigonometry,medium,1,none,71.8,100
25368,177,1,Mathematics,Trigonometry,medium,0,conceptual,123.5,100
25369,177,1,Mathematics,Calculus,easy,1,none,59.4,60
25370,177,1,Mathematics,Calculus,easy,1,none,65.8,60
25371,177,1,Mathematics,Calculus,easy,1,none,82.4,60
25372,177,1,Mathematics,Calculus,medium,1,none,148.5,100
25373,177,1,Mathematics,Calculus,easy,1,none,40.2,60
25374,177,1,Mathematics,Calculus,medium,1,none,111.2,100
25375,177,1,Mathematics,Calculus,medium,1,none,99.9,100
25376,177,1,Mathematics,Calculus,easy,1,none,78.5,60
25377,177,1,Mathematics,Probability & Statistics,hard,0,conceptual,183.3,150
25378,177,1,Mathematics,Probability & Statistics,medium,0,conceptual,103.1,100
25379,177,1,Mathematics,Probability & Statistics,hard,0,calculation,198.7,150
25380,177,1,Mathematics,Probability & Statistics,easy,1,none,71.4,60
25381,177,1,Mathematics,Probability & Statistics,hard,1,none,177.0,150
25382,177,1,Mathematics,Probability & Statistics,medium,0,conceptual,155.7,100
25383,177,1,Mathematics,Probability & Statistics,medium,0,conceptual,115.1,100
25384,177,1,Mathematics,Probability & Statistics,hard,0,silly,155.6,150
25385,177,1,Mathematics,Number Theory,hard,1,none,186.6,150
25386,177,1,Mathematics,Number Theory,medium,0,conceptual,129.8,100
25387,177,1,Mathematics,Number Theory,medium,0,conceptual,88.6,100
25388,177,1,Mathematics,Number Theory,medium,1,none,159.0,100
25389,177,1,Mathematics,Number Theory,medium,1,none,133.5,100
25390,177,1,Mathematics,Number Theory,easy,1,none,97.1,60
25391,177,1,Mathematics,Number Theory,easy,0,calculation,94.3,60
25392,177,1,Mathematics,Number Theory,medium,1,none,111.5,100
25393,177,2,Mathematics,Algebra,easy,0,calculation,54.7,60
25394,177,2,Mathematics,Algebra,medium,0,conceptual,103.3,100
25395,177,2,Mathematics,Algebra,medium,0,conceptual,149.4,100
25396,177,2,Mathematics,Algebra,medium,0,silly,108.3,100
25397,177,2,Mathematics,Algebra,medium,1,none,142.7,100
25398,177,2,Mathematics,Algebra,medium,0,calculation,95.4,100
25399,177,2,Mathematics,Algebra,medium,0,calculation,101.6,100
25400,177,2,Mathematics,Algebra,medium,1,none,119.3,100
25401,177,2,Mathematics,Geometry,medium,0,calculation,122.0,100
25402,177,2,Mathematics,Geometry,hard,1,none,172.6,150
25403,177,2,Mathematics,Geometry,easy,1,none,64.4,60
25404,177,2,Mathematics,Geometry,medium,1,none,129.1,100
25405,177,2,Mathematics,Geometry,hard,0,conceptual,179.0,150
25406,177,2,Mathematics,Geometry,easy,0,silly,82.3,60
25407,177,2,Mathematics,Geometry,easy,0,conceptual,69.9,60
25408,177,2,Mathematics,Geometry,medium,1,none,92.8,100
25409,177,2,Mathematics,Trigonometry,hard,1,none,189.3,150
25410,177,2,Mathematics,Trigonometry,medium,1,none,119.5,100
25411,177,2,Mathematics,Trigonometry,easy,0,conceptual,76.6,60
25412,177,2,Mathematics,Trigonometry,hard,0,conceptual,162.6,150
25413,177,2,Mathematics,Trigonometry,easy,1,none,34.9,60
25414,177,2,Mathematics,Trigonometry,easy,1,none,91.6,60
25415,177,2,Mathematics,Trigonometry,hard,1,none,61.5,150
25416,177,2,Mathematics,Trigonometry,hard,0,conceptual,105.9,150
25417,177,2,Mathematics,Calculus,medium,1,none,68.2,100
25418,177,2,Mathematics,Calculus,easy,1,none,85.2,60
25419,177,2,Mathematics,Calculus,easy,1,none,49.4,60
25420,177,2,Mathematics,Calculus,easy,1,none,58.8,60
25421,177,2,Mathematics,Calculus,medium,1,none,95.9,100
25422,177,2,Mathematics,Calculus,easy,0,calculation,63.3,60
25423,177,2,Mathematics,Calculus,medium,1,none,125.5,100
25424,177,2,Mathematics,Calculus,easy,1,none,46.0,60
25425,177,2,Mathematics,Probability & Statistics,easy,0,conceptual,70.6,60
25426,177,2,Mathematics,Probability & Statistics,easy,1,none,69.3,60
25427,177,2,Mathematics,Probability & Statistics,medium,0,conceptual,135.5,100
25428,177,2,Mathematics,Probability & Statistics,medium,0,conceptual,120.9,100
25429,177,2,Mathematics,Probability & Statistics,medium,0,silly,168.0,100
25430,177,2,Mathematics,Probability & Statistics,hard,0,calculation,165.2,150
25431,177,2,Mathematics,Probability & Statistics,easy,0,calculation,74.2,60
25432,177,2,Mathematics,Probability & Statistics,medium,0,calculation,100.5,100
25433,177,2,Mathematics,Number Theory,hard,0,conceptual,125.0,150
25434,177,2,Mathematics,Number Theory,medium,0,conceptual,138.2,100
25435,177,2,Mathematics,Number Theory,hard,0,conceptual,154.8,150
25436,177,2,Mathematics,Number Theory,hard,1,none,143.7,150
25437,177,2,Mathematics,Number Theory,easy,1,none,82.5,60
25438,177,2,Mathematics,Number Theory,hard,1,none,131.5,150
25439,177,2,Mathematics,Number Theory,medium,1,none,75.5,100
25440,177,2,Mathematics,Number Theory,easy,0,calculation,88.0,60
25441,177,3,Mathematics,Algebra,hard,0,conceptual,207.9,150
25442,177,3,Mathematics,Algebra,easy,0,conceptual,53.2,60
25443,177,3,Mathematics,Algebra,easy,0,conceptual,70.2,60
25444,177,3,Mathematics,Algebra,easy,0,conceptual,75.3,60
25445,177,3,Mathematics,Algebra,medium,0,calculation,77.0,100
25446,177,3,Mathematics,Algebra,medium,1,none,75.2,100
25447,177,3,Mathematics,Algebra,medium,1,none,131.9,100
25448,177,3,Mathematics,Algebra,medium,0,calculation,108.8,100
25449,177,3,Mathematics,Geometry,hard,0,conceptual,205.5,150
25450,177,3,Mathematics,Geometry,medium,0,silly,120.3,100
25451,177,3,Mathematics,Geometry,hard,1,none,153.4,150
25452,177,3,Mathematics,Geometry,medium,0,silly,107.4,100
25453,177,3,Mathematics,Geometry,hard,0,conceptual,195.3,150
25454,177,3,Mathematics,Geometry,medium,1,none,115.7,100
25455,177,3,Mathematics,Geometry,hard,0,silly,117.3,150
25456,177,3,Mathematics,Geometry,easy,0,conceptual,51.5,60
25457,177,3,Mathematics,Trigonometry,hard,0,conceptual,96.7,150
25458,177,3,Mathematics,Trigonometry,medium,1,none,99.4,100
25459,177,3,Mathematics,Trigonometry,medium,1,none,92.9,100
25460,177,3,Mathematics,Trigonometry,medium,1,none,127.7,100
25461,177,3,Mathematics,Trigonometry,medium,0,conceptual,143.0,100
25462,177,3,Mathematics,Trigonometry,hard,0,calculation,154.2,150
25463,177,3,Mathematics,Trigonometry,easy,0,conceptual,49.8,60
25464,177,3,Mathematics,Trigonometry,easy,1,none,61.3,60
25465,177,3,Mathematics,Calculus,hard,0,calculation,135.9,150
25466,177,3,Mathematics,Calculus,hard,1,none,151.4,150
